Product_Names,Original_price,Discounted_price,Description,Ratings,Image_links,URL,Ram,brand,Color
"SAMSUNG Galaxy F34 5G (Mystic Green, 128 GB)","25,999","16,499",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP (OIS) + 8MP + 2MP | 13MP Front Camera6000 mAh BatteryExynos 1280 Processor1 Year Manufacturer Warranty for Device and 6 Months Manufacturer Warranty for In-Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/5/q/g/12-5g-23076rn4bi-redmi-original-imags9t55gayh7gd.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-f34-5g-mystic-green-128-gb/p/itmf0f86e1d0d3b1?pid=MOBGRZMYFH8MY6E2&lid=LSTMOBGRZMYFH8MY6E2JVJ8UT&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_200&otracker=search&otracker1=search&fm=organic&iid=09c7126c-3f04-446e-86ba-0c59acdf7953.MOBGRZMYFH8MY6E2.SEARCH&ppt=None&ppn=None&ssid=3vt8re9nio0000001699282626196&qH=eb4af0bf07c16429, 128 GB,SAMSUNG,Green
"APPLE iPhone 12 (White, 128 GB)","34,999","45,999","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/i/0/-original-imagnqpnhtwr8chu.jpeg?q=70,https://www.flipkart.com/apple-iphone-12-white-128-gb/p/itm95393f4c6cc59?pid=MOBFWBYZBTZFGJF9&lid=LSTMOBFWBYZBTZFGJF9IMH0LI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_203&otracker=search&otracker1=search&fm=organic&iid=09c7126c-3f04-446e-86ba-0c59acdf7953.MOBFWBYZBTZFGJF9.SEARCH&ppt=None&ppn=None&ssid=3vt8re9nio0000001699282626196&qH=eb4af0bf07c16429, 128 GB,APPLE,White
"SAMSUNG Galaxy F13 (Sunrise Copper, 64 GB)","49,900","9,199",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB16.76 cm (6.6 inch) Full HD+ Display50MP + 5MP + 2MP | 8MP Front Camera6000 mAh Lithium Ion BatteryExynos 850 Processor1 Year Warranty Provided By the Manufacturer from Date of Purchase,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/y/2/b/galaxy-f54-5g-sm-e546bdbhins-samsung-original-imagq79fjhhcb6u2.jpeg?q=70,https://www.flipkart.com/samsung-galaxy-f13-sunrise-copper-64-gb/p/itm0d8c65ec17621?pid=MOBGENJWWRYSFC5P&lid=LSTMOBGENJWWRYSFC5PBBRVNA&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_209&otracker=search&otracker1=search&fm=organic&iid=09c7126c-3f04-446e-86ba-0c59acdf7953.MOBGENJWWRYSFC5P.SEARCH&ppt=None&ppn=None&ssid=3vt8re9nio0000001699282626196&qH=eb4af0bf07c16429, 64 GB,SAMSUNG,Copper
"APPLE iPhone 12 (Green, 64 GB)","20,999","40,999","64 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/z/x/-original-imagp279xdfvkzxh.jpeg?q=70,https://www.flipkart.com/apple-iphone-12-green-64-gb/p/itmc8a19a9686173?pid=MOBFWBYZKK3EJPFW&lid=LSTMOBFWBYZKK3EJPFW7Z5IXN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_210&otracker=search&otracker1=search&fm=organic&iid=09c7126c-3f04-446e-86ba-0c59acdf7953.MOBFWBYZKK3EJPFW.SEARCH&ppt=None&ppn=None&ssid=3vt8re9nio0000001699282626196&qH=eb4af0bf07c16429, 64 GB,APPLE,Green
"APPLE iPhone 12 (Green, 128 GB)","1,899","45,999","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",4.6,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/b/d/nord-ce-3-lite-5g-cph2466-oneplus-original-imagprzvhqgpq5zf.jpeg?q=70,https://www.flipkart.com/apple-iphone-12-green-128-gb/p/itm4e0a120f7d9c4?pid=MOBFWBYZQXUEHF48&lid=LSTMOBFWBYZQXUEHF489XYUVS&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_213&otracker=search&otracker1=search&fm=organic&iid=09c7126c-3f04-446e-86ba-0c59acdf7953.MOBFWBYZQXUEHF48.SEARCH&ppt=None&ppn=None&ssid=3vt8re9nio0000001699282626196&qH=eb4af0bf07c16429, 128 GB,APPLE,Green
"REDMI Note 12 Pro+ 5G (Arctic White, 256 GB)","1,899","27,999",8 GB RAM | 256 GB ROM16.94 cm (6.67 inch) Full HD+ AMOLED Display200MP + 8MP + 2MP | 16MP Front Camera4980 mAh Lithium Polymer BatteryMediatek Dimensity 1080 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/h/f/-original-imagnfqybfcdzeye.jpeg?q=70,https://www.flipkart.com/redmi-note-12-pro-5g-arctic-white-256-gb/p/itm715c45001499f?pid=MOBGH2UVGHVFKYFF&lid=LSTMOBGH2UVGHVFKYFFXUZARK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_9_215&otracker=search&otracker1=search&fm=organic&iid=09c7126c-3f04-446e-86ba-0c59acdf7953.MOBGH2UVGHVFKYFF.SEARCH&ppt=None&ppn=None&ssid=3vt8re9nio0000001699282626196&qH=eb4af0bf07c16429, 256 GB,REDMI,White
"MOTOROLA e13 (Creamy White, 128 GB)",999,"7,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/2/z/4/-original-imagqxx2haehpjnf.jpeg?q=70,https://www.flipkart.com/motorola-e13-creamy-white-128-gb/p/itm86685fe45c149?pid=MOBGQFX6QTTM2GSH&lid=LSTMOBGQFX6QTTM2GSH376QLN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_219&otracker=search&otracker1=search&fm=organic&iid=99ee4753-7c13-4970-9565-f64cdb464479.MOBGQFX6QTTM2GSH.SEARCH&ppt=None&ppn=None&ssid=4n3e79id5s0000001699282626951&qH=eb4af0bf07c16429, 128 GB,MOTOROLA,White
GFive U873,"25,999",699,32 MB RAM | 32 MB ROM | Expandable Upto 16 GB4.57 cm (1.8 inch) Display0.3MP Rear Camera1000 mAh Battery1 Year Manufacturer warranty.,3.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/8/d/-original-imagqadpnygfnn2v.jpeg?q=70,https://www.flipkart.com/gfive-u873/p/itm7f11a0fcac893?pid=MOBG6KK8ZHA6GAY5&lid=LSTMOBG6KK8ZHA6GAY52NVPFV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_220&otracker=search&otracker1=search&fm=organic&iid=99ee4753-7c13-4970-9565-f64cdb464479.MOBG6KK8ZHA6GAY5.SEARCH&ppt=None&ppn=None&ssid=4n3e79id5s0000001699282626951&qH=eb4af0bf07c16429,0,GFive,White
"MOTOROLA g14 (Steel Gray, 128 GB)","54,900","8,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) Full HD+ Display50MP + 2MP | 8MP Front Camera5000 mAh BatteryT616 ProcessorImmersive Stereo Speakers with Dolby Atmos1 Year on Handset and 6 Months on Accessories,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/a/x/-original-imaghmtch6qfmfxg.jpeg?q=70,https://www.flipkart.com/motorola-g14-steel-gray-128-gb/p/itm31e7e237a3476?pid=MOBGQFX8GHFFWZEA&lid=LSTMOBGQFX8GHFFWZEASXGGZM&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_223&otracker=search&otracker1=search&fm=organic&iid=99ee4753-7c13-4970-9565-f64cdb464479.MOBGQFX8GHFFWZEA.SEARCH&ppt=None&ppn=None&ssid=4n3e79id5s0000001699282626951&qH=eb4af0bf07c16429, 128 GB,MOTOROLA,Gray
"APPLE iPhone 12 (Black, 128 GB)","20,999","45,999","128 GB ROM15.49 cm (6.1 inch) Super Retina XDR Display12MP + 12MP | 12MP Front CameraA14 Bionic Chip with Next Generation Neural Engine ProcessorCeramic ShieldIndustry-leading IP68 Water ResistanceAll Screen OLED Display12MP TrueDepth Front Camera with Night Mode, 4K Dolby Vision HDR RecordingBrand Warranty for 1 Year",4.6,https://rukminim2.flixcart.com/image/312/312/kg8avm80/mobile/r/h/z/apple-iphone-12-dummyapplefsn-original-imafwg8duby8qbn4.jpeg?q=70,https://www.flipkart.com/apple-iphone-12-black-128-gb/p/itmf1f0a58f1ecd7?pid=MOBFWBYZK3HACR72&lid=LSTMOBFWBYZK3HACR72FZHMHH&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_224&otracker=search&otracker1=search&fm=organic&iid=99ee4753-7c13-4970-9565-f64cdb464479.MOBFWBYZK3HACR72.SEARCH&ppt=None&ppn=None&ssid=4n3e79id5s0000001699282626951&qH=eb4af0bf07c16429, 128 GB,APPLE,Black
"REDMI Note 12 (Sunrise Gold, 128 GB)","1,399","13,999",6 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.94 cm (6.67 inch) Full HD+ Super AMOLED Display50MP + 8MP + 2MP | 13MP Front Camera5000 mAh BatterySnapdragon 685 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/t/k/m/11-pro-5g-rmx3741-realme-original-imagq6asfa6hg5eu.jpeg?q=70,https://www.flipkart.com/redmi-note-12-sunrise-gold-128-gb/p/itm4e485ddec3bbf?pid=MOBGNYHZ7WRZ2RGT&lid=LSTMOBGNYHZ7WRZ2RGTPK1VQE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_225&otracker=search&otracker1=search&fm=organic&iid=99ee4753-7c13-4970-9565-f64cdb464479.MOBGNYHZ7WRZ2RGT.SEARCH&ppt=None&ppn=None&ssid=4n3e79id5s0000001699282626951&qH=eb4af0bf07c16429, 128 GB,REDMI,Gold
Micromax X512,"28,999","1,075",56 MB RAM | 24 MB ROM4.5 cm (1.77 inch) Display0.3MP Rear Camera1750 mAh Battery1 Year Warranty,3.9,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/x/b/w/-original-imagqadfx2mdvu4h.jpeg?q=70,https://www.flipkart.com/micromax-x512/p/itmfhwvhrwhxq5tu?pid=MOBFHWSYNUXWAGVT&lid=LSTMOBFHWSYNUXWAGVTXCILB2&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_226&otracker=search&otracker1=search&fm=organic&iid=99ee4753-7c13-4970-9565-f64cdb464479.MOBFHWSYNUXWAGVT.SEARCH&ppt=None&ppn=None&ssid=4n3e79id5s0000001699282626951&qH=eb4af0bf07c16429,0,Micromax,Gold
"MOTOROLA e13 (Cosmic Black, 128 GB)","1,799","7,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB16.51 cm (6.5 inch) HD+ Display13MP Rear Camera | 5MP Front Camera5000 mAh BatteryUnisoc T606 Processor1 Year on Handset and 6 Months on Accessories,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/k/l/l/-original-imagtc5fz9spysyk.jpeg?q=70,https://www.flipkart.com/motorola-e13-cosmic-black-128-gb/p/itm04a41c3c76631?pid=MOBGQFX6SFZXR7PK&lid=LSTMOBGQFX6SFZXR7PKZLDZYF&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_229&otracker=search&otracker1=search&fm=organic&iid=99ee4753-7c13-4970-9565-f64cdb464479.MOBGQFX6SFZXR7PK.SEARCH&ppt=None&ppn=None&ssid=4n3e79id5s0000001699282626951&qH=eb4af0bf07c16429, 128 GB,MOTOROLA,Black
"realme C55 (Rainy Night, 128 GB)","15,999","13,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/w/s/x/-original-imagnfqyn37fpmnz.jpeg?q=70,https://www.flipkart.com/realme-c55-rainy-night-128-gb/p/itm054283d14c56e?pid=MOBGNBYJZJEHR4QN&lid=LSTMOBGNBYJZJEHR4QNO7O0KI&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_239&otracker=search&otracker1=search&fm=organic&iid=99ee4753-7c13-4970-9565-f64cdb464479.MOBGNBYJZJEHR4QN.SEARCH&ppt=None&ppn=None&ssid=4n3e79id5s0000001699282626951&qH=eb4af0bf07c16429, 128 GB,realme,Night
"realme C55 (Rainforest, 128 GB)","23,999","13,999",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/7/k/-original-imagtxvur9yrxvru.jpeg?q=70,https://www.flipkart.com/realme-c55-rainforest-128-gb/p/itm054283d14c56e?pid=MOBGNBYJPF2DEADS&lid=LSTMOBGNBYJPF2DEADSUWHGW7&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_10_240&otracker=search&otracker1=search&fm=organic&iid=99ee4753-7c13-4970-9565-f64cdb464479.MOBGNBYJPF2DEADS.SEARCH&ppt=None&ppn=None&ssid=4n3e79id5s0000001699282626951&qH=eb4af0bf07c16429, 128 GB,realme,Rainforest
"realme C55 (Rainy Night, 64 GB)","11,999","9,999",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.07 cm (6.72 inch) Full HD+ Display64MP + 2MP | 8MP Front Camera5000 mAh BatteryHelio G88 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/v/2/-original-imagmkjfjwtzhaag.jpeg?q=70,https://www.flipkart.com/realme-c55-rainy-night-64-gb/p/itm054283d14c56e?pid=MOBGNBYJXR9BTBFT&lid=LSTMOBGNBYJXR9BTBFTO9NHKK&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_11_243&otracker=search&otracker1=search&fm=organic&iid=eb71d12e-602d-4e41-ae0f-312e4518f446.MOBGNBYJXR9BTBFT.SEARCH&ppt=None&ppn=None&ssid=i0wzttw6o00000001699282627955&qH=eb4af0bf07c16429, 64 GB,realme,Night
"POCO C55 (Power Black, 64 GB)","14,999","6,799",4 GB RAM | 64 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Dual Rear Camera | 5MP Front Camera5000 mAh BatteryMediatek Helio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/kz5vwy80/mobile/j/b/m/-original-imagb8zzdugwzbgh.jpeg?q=70,https://www.flipkart.com/poco-c55-power-black-64-gb/p/itme567bcd596fe9?pid=MOBGMXSW9PHJVQCA&lid=LSTMOBGMXSW9PHJVQCALTZQ3D&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_11_244&otracker=search&otracker1=search&fm=organic&iid=eb71d12e-602d-4e41-ae0f-312e4518f446.MOBGMXSW9PHJVQCA.SEARCH&ppt=None&ppn=None&ssid=i0wzttw6o00000001699282627955&qH=eb4af0bf07c16429, 64 GB,POCO,Black
"REDMI 12C (Matte Black, 128 GB)","13,999","8,485",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/n/w/e/-original-imagtyw9fdfnsune.jpeg?q=70,https://www.flipkart.com/redmi-12c-matte-black-128-gb/p/itmb1579b791b311?pid=MOBGR72BCWWE6GH2&lid=LSTMOBGR72BCWWE6GH2NTJVRV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_11_245&otracker=search&otracker1=search&fm=organic&iid=eb71d12e-602d-4e41-ae0f-312e4518f446.MOBGR72BCWWE6GH2.SEARCH&ppt=None&ppn=None&ssid=i0wzttw6o00000001699282627955&qH=eb4af0bf07c16429, 128 GB,REDMI,Black
"REDMI 12C (Lavender Purple, 64 GB)","25,999","7,648",4 GB RAM | 64 GB ROM17.04 cm (6.71 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty of 12 months on phone & 6 months on accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,https://www.flipkart.com/redmi-12c-lavender-purple-64-gb/p/itm3fe4e598a0358?pid=MOBGZEVUSSJ8VGXZ&lid=LSTMOBGZEVUSSJ8VGXZQC5UNR&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_11_246&otracker=search&otracker1=search&fm=organic&iid=eb71d12e-602d-4e41-ae0f-312e4518f446.MOBGZEVUSSJ8VGXZ.SEARCH&ppt=None&ppn=None&ssid=i0wzttw6o00000001699282627955&qH=eb4af0bf07c16429, 64 GB,REDMI,Purple
"REDMI 12C (Mint Green, 64 GB)","8,999","7,623",4 GB RAM | 64 GB ROM17.04 cm (6.71 inch) Display50MP Rear Camera5000 mAh BatteryDomestic warranty of 12 months on phone & 6 months on accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/h/a/k/-original-imagqx45wnzbh25s.jpeg?q=70,https://www.flipkart.com/redmi-12c-mint-green-64-gb/p/itm3fe4e598a0358?pid=MOBGZEVKSKT3T6GZ&lid=LSTMOBGZEVKSKT3T6GZJZR2SQ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_11_249&otracker=search&otracker1=search&fm=organic&iid=eb71d12e-602d-4e41-ae0f-312e4518f446.MOBGZEVKSKT3T6GZ.SEARCH&ppt=None&ppn=None&ssid=i0wzttw6o00000001699282627955&qH=eb4af0bf07c16429, 64 GB,REDMI,Green
"REDMI A2 (Aqua Blue, 32 GB)","28,999","6,740",2 GB RAM | 32 GB ROM16.56 cm (6.52 inch) Display8MP Rear Camera5000 mAh Battery2 year on phone domestic,4.1,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/m/r/i/note-12-5g-mzb0ei8in-redmi-original-imagpgr9gpmjjnwa.jpeg?q=70,https://www.flipkart.com/redmi-a2-aqua-blue-32-gb/p/itm5d49be2c0a95a?pid=MOBGPUZR8GHCE5ZQ&lid=LSTMOBGPUZR8GHCE5ZQOBWFJJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_11_250&otracker=search&otracker1=search&fm=organic&iid=eb71d12e-602d-4e41-ae0f-312e4518f446.MOBGPUZR8GHCE5ZQ.SEARCH&ppt=None&ppn=None&ssid=i0wzttw6o00000001699282627955&qH=eb4af0bf07c16429, 32 GB,REDMI,Blue
"Infinix HOT 30 5G (Miami Orange, 128 GB)","28,999","12,499",8 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.22 cm (6.78 inch) Full HD+ Display50 MP + AI Lens | 8MP Front Camera6000 mAh Lithium Ion Polymer BatteryDimensity 6020 5G Processor1 Year on Handset and 6 Months on Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/a/x/j/-original-imagmkjfhzjhfhhe.jpeg?q=70,https://www.flipkart.com/infinix-hot-30-5g-miami-orange-128-gb/p/itm6d838a176d8c4?pid=MOBGR4GQYSBPZXVF&lid=LSTMOBGR4GQYSBPZXVFHGVWBG&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_11_253&otracker=search&otracker1=search&fm=organic&iid=eb71d12e-602d-4e41-ae0f-312e4518f446.MOBGR4GQYSBPZXVF.SEARCH&ppt=None&ppn=None&ssid=i0wzttw6o00000001699282627955&qH=eb4af0bf07c16429, 128 GB,Infinix,Orange
"vivo V29 5G (Blue, 256 GB)","25,999","36,999",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 50MP Front Camera4600 mAh Battery778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/g/d/y/-original-imagueey98xhezph.jpeg?q=70,https://www.flipkart.com/vivo-v29-5g-blue-256-gb/p/itm69ac491d37e36?pid=MOBGTR8XEGNGHQM7&lid=LSTMOBGTR8XEGNGHQM7ITHXRN&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_11_254&otracker=search&otracker1=search&fm=organic&iid=eb71d12e-602d-4e41-ae0f-312e4518f446.MOBGTR8XEGNGHQM7.SEARCH&ppt=None&ppn=None&ssid=i0wzttw6o00000001699282627955&qH=eb4af0bf07c16429, 256 GB,vivo,Blue
"vivo V29 5G (Black, 256 GB)","8,999","36,999",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 50MP Front Camera4600 mAh Battery778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4,https://rukminim2.flixcart.com/image/312/312/kg8avm80/mobile/p/f/w/apple-iphone-12-dummyapplefsn-original-imafwg8dubf3nytw.jpeg?q=70,https://www.flipkart.com/vivo-v29-5g-black-256-gb/p/itm69ac491d37e36?pid=MOBGTR8XZZSSRYGF&lid=LSTMOBGTR8XZZSSRYGFLO9ICW&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_11_255&otracker=search&otracker1=search&fm=organic&iid=eb71d12e-602d-4e41-ae0f-312e4518f446.MOBGTR8XZZSSRYGF.SEARCH&ppt=None&ppn=None&ssid=i0wzttw6o00000001699282627955&qH=eb4af0bf07c16429, 256 GB,vivo,Black
"vivo V29 5G (Red, 256 GB)","17,999","36,999",12 GB RAM | 256 GB ROM17.22 cm (6.78 inch) Full HD+ AMOLED Display50MP + 8MP + 2MP | 50MP Front Camera4600 mAh Battery778G Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.4,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/8/q/q/-original-imagnqpnkkzmgv7h.jpeg?q=70,https://www.flipkart.com/vivo-v29-5g-red-256-gb/p/itm69ac491d37e36?pid=MOBGTR8XGN97SRMQ&lid=LSTMOBGTR8XGN97SRMQJFQUVV&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_11_256&otracker=search&otracker1=search&fm=organic&iid=eb71d12e-602d-4e41-ae0f-312e4518f446.MOBGTR8XGN97SRMQ.SEARCH&ppt=None&ppn=None&ssid=i0wzttw6o00000001699282627955&qH=eb4af0bf07c16429, 256 GB,vivo,Red
"REDMI A2 (Sea Green, 32 GB)","18,990","6,780",2 GB RAM | 32 GB ROM16.56 cm (6.52 inch) Display8MP Rear Camera5000 mAh Battery2 year on phone domestic,4.1,https://rukminim2.flixcart.com/image/312/312/kz5vwy80/mobile/b/r/o/-original-imagb8zz8gtrnacu.jpeg?q=70,https://www.flipkart.com/redmi-a2-sea-green-32-gb/p/itm5d49be2c0a95a?pid=MOBGPVYATHJDTSSR&lid=LSTMOBGPVYATHJDTSSRAJGX4N&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_11_259&otracker=search&otracker1=search&fm=organic&iid=eb71d12e-602d-4e41-ae0f-312e4518f446.MOBGPVYATHJDTSSR.SEARCH&ppt=None&ppn=None&ssid=i0wzttw6o00000001699282627955&qH=eb4af0bf07c16429, 32 GB,REDMI,Green
"REDMI 12 5G (Moonstone Silver, 128 GB)","43,999","13,882",6 GB RAM | 128 GB ROM17.25 cm (6.79 inch) Display50MP Rear Camera5000 mAh Battery1 Year Domestic Warranty for Phone and 6 Months Warranty for In-Box Accessories,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/l/2/x/-original-imaghkvuqvdctjmx.jpeg?q=70,https://www.flipkart.com/redmi-12-5g-moonstone-silver-128-gb/p/itm0c8ba13f6fc5b?pid=MOBGS7JGZBZKPGGB&lid=LSTMOBGS7JGZBZKPGGBIKAWOE&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_11_260&otracker=search&otracker1=search&fm=organic&iid=eb71d12e-602d-4e41-ae0f-312e4518f446.MOBGS7JGZBZKPGGB.SEARCH&ppt=None&ppn=None&ssid=i0wzttw6o00000001699282627955&qH=eb4af0bf07c16429, 128 GB,REDMI,Silver
"Google Pixel 7 (Snow, 128 GB)","74,999","42,999",8 GB RAM | 128 GB ROM16.0 cm (6.3 inch) Full HD+ Display50MP + 12MP | 10.8MP Front Camera4270 mAh BatteryGoogle Tensor G2 ProcessorNA,4.3,https://rukminim2.flixcart.com/image/312/312/xif0q/mobile/p/u/h/-original-imagsf4rcgqz6mbh.jpeg?q=70,https://www.flipkart.com/google-pixel-7-snow-128-gb/p/itm45d75002be0e7?pid=MOBGHW44PRZ8WP2M&lid=LSTMOBGHW44PRZ8WP2MLRJNPZ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_12_269&otracker=search&otracker1=search&fm=organic&iid=d6afa2df-b1f8-4f37-9011-fa13102b8485.MOBGHW44PRZ8WP2M.SEARCH&ppt=None&ppn=None&ssid=3kk7c659kw0000001699282629040&qH=eb4af0bf07c16429, 128 GB,Google,Snow
"REDMI 12C (Royal Blue, 128 GB)","14,999","8,499",4 GB RAM | 128 GB ROM | Expandable Upto 1 TB17.04 cm (6.71 inch) HD+ Display50MP Rear Camera | 5MP Front Camera5000 mAh BatteryHelio G85 Processor1 Year Manufacturer Warranty for Phone and 6 Months Warranty for In the Box Accessories,4.2,https://rukminim2.flixcart.com/image/312/312/ku2zjww0/mobile/z/v/e/u873-u873-gfive-original-imag7a396vhbg2kf.jpeg?q=70,https://www.flipkart.com/redmi-12c-royal-blue-128-gb/p/itm7d003b98b51b8?pid=MOBGR72DGWR9P6XS&lid=LSTMOBGR72DGWR9P6XSGZYVLJ&marketplace=FLIPKART&q=mobiles&store=tyy%2F4io&srno=s_12_270&otracker=search&otracker1=search&fm=organic&iid=d6afa2df-b1f8-4f37-9011-fa13102b8485.MOBGR72DGWR9P6XS.SEARCH&ppt=None&ppn=None&ssid=3kk7c659kw0000001699282629040&qH=eb4af0bf07c16429, 128 GB,REDMI,Blue
